Timestamp;Accel_x;Accel_y;Accel_z;Gyro_x;Gyro_y;Gyro_z;Light;Magnetic_x;Magnetic_y;Magnetic_z;Proximity;Latitude;Longitude;Elevation;Speed
20211011_190921.5;-0.190;-0.786;9.645;-0.001;-0.002;0.001;62.0;-49.500;16.556;-57.544;5.0;-32.93309;-60.65794;36.5;0.0
20211011_190922.0;-0.183;-0.786;9.691;-0.000;0.001;0.002;62.0;-47.663;17.306;-58.838;5.0;-32.93309;-60.65794;36.5;0.0
20211011_190922.5;-0.171;-0.745;9.621;0.001;0.002;-0.001;62.0;-48.825;17.963;-58.350;5.0;-32.93309;-60.65794;36.5;0.0
20211011_190923.0;-0.195;-0.855;9.813;-0.000;0.001;0.000;62.0;-49.106;17.963;-58.031;5.0;-32.93309;-60.65794;36.5;0.0
20211011_190923.5;-0.209;-0.817;9.777;0.000;-0.001;0.000;62.0;-49.800;17.344;-58.781;5.0;-32.93309;-60.65794;36.5;0.0
20211011_190924.0;-0.159;-0.779;9.612;0.000;-0.001;0.000;55.4;-47.663;17.944;-58.050;5.0;-32.93309;-60.65794;36.5;0.0
20211011_190924.5;-0.169;-0.798;9.645;0.002;-0.000;-0.001;55.4;-50.794;17.044;-57.356;5.0;-32.93309;-60.65794;36.5;0.0
20211011_190925.0;-0.200;-0.807;9.681;-0.000;-0.001;-0.001;55.4;-48.094;17.644;-58.819;5.0;-32.93309;-60.65794;36.5;0.0
20211011_190925.5;-0.176;-0.764;9.662;-0.000;-0.004;-0.002;55.4;-50.400;18.300;-57.844;5.0;-32.93309;-60.65794;36.5;0.0
20211011_190926.0;-0.186;-0.846;9.796;0.001;0.001;-0.001;55.4;-49.519;17.663;-57.244;5.0;-32.93309;-60.65794;36.5;0.0
20211011_190926.5;-0.186;-0.839;9.791;-0.002;-0.002;-0.001;55.4;-49.350;16.238;-59.719;5.0;-32.93309;-60.65794;36.5;0.0
20211011_190927.0;-0.162;-0.800;9.750;0.000;0.001;0.000;61.6;-48.488;16.219;-58.650;5.0;-32.93309;-60.65794;36.5;0.0
20211011_190927.5;-0.174;-0.791;9.667;0.000;0.000;0.001;61.6;-50.531;17.363;-59.081;5.0;-32.93309;-60.65794;36.5;0.0
20211011_190928.0;-0.183;-0.824;9.669;-0.001;-0.002;0.000;61.6;-49.856;19.238;-58.781;5.0;-32.93309;-60.65794;36.5;0.0
20211011_190928.5;-0.123;-0.767;9.588;0.001;-0.001;0.000;55.4;-50.100;17.513;-56.606;5.0;-32.93309;-60.65794;36.5;0.0
20211011_190929.0;-0.183;-0.803;9.676;0.002;0.005;0.003;55.4;-47.531;18.263;-57.131;5.0;-32.93309;-60.65794;36.5;0.0
20211011_190929.5;-0.188;-0.815;9.834;-0.000;-0.001;0.000;55.4;-48.938;16.706;-59.419;5.0;-32.93309;-60.65794;36.5;0.0
20211011_190930.0;-0.166;-0.776;9.738;-0.001;0.001;0.002;55.4;-49.669;17.813;-58.163;5.0;-32.93309;-60.65794;36.5;0.0
20211011_190930.5;-0.157;-0.719;9.619;-0.000;0.001;0.001;55.4;-49.781;16.875;-57.544;5.0;-32.93309;-60.65794;36.5;0.0
20211011_190931.0;-0.183;-0.750;9.647;-0.000;-0.000;0.000;55.4;-50.250;17.663;-57.225;5.0;-32.93309;-60.65794;36.5;0.0
20211011_190931.5;-0.188;-0.779;9.827;0.001;0.001;0.001;55.4;-51.544;17.850;-55.800;5.0;-32.93309;-60.65794;36.5;0.6
20211011_190932.0;-0.207;0.268;9.691;0.002;0.000;-0.003;55.4;-44.531;14.250;-52.538;5.0;-32.93309;-60.65794;36.5;0.6
20211011_190932.5;-0.181;0.491;9.640;0.005;0.001;-0.005;61.6;-48.844;18.750;-56.006;5.0;-32.93312;-60.65794;40.8;1.8
20211011_190933.0;-0.049;0.048;9.770;-0.032;0.028;0.003;71.2;-48.769;16.538;-58.031;5.0;-32.93312;-60.65794;40.8;1.8
20211011_190933.5;-0.126;-0.618;10.076;-0.033;-0.025;-0.023;112.9;-47.588;19.838;-58.688;5.0;-32.93312;-60.65792;40.9;5.9
20211011_190934.0;-0.217;0.218;9.861;-0.005;-0.002;-0.013;151.5;-49.613;15.919;-58.163;5.0;-32.93312;-60.65792;40.9;5.9
20211011_190934.5;-0.662;0.814;9.966;-0.006;-0.004;-0.004;133.0;-47.344;16.519;-56.813;5.0;-32.93313;-60.65790;40.7;9.5
20211011_190935.0;-0.090;0.448;9.829;-0.023;0.015;0.001;104.2;-47.288;14.944;-57.600;5.0;-32.93313;-60.65790;40.7;9.5
20211011_190935.5;0.126;-0.606;9.683;0.016;0.037;0.008;84.5;-47.794;17.475;-58.669;5.0;-32.93313;-60.65786;41.5;14.5
20211011_190936.0;0.354;0.725;9.408;-0.002;0.030;-0.003;75.8;-46.931;16.819;-59.625;5.0;-32.93313;-60.65786;41.5;14.5
20211011_190936.5;-0.159;0.105;7.549;0.073;0.005;-0.015;68.3;-46.763;15.881;-60.244;5.0;-32.93314;-60.65782;41.3;15.5
20211011_190937.0;0.524;0.089;9.612;0.038;-0.004;-0.019;68.3;-47.419;14.625;-57.431;5.0;-32.93314;-60.65782;41.3;15.5
20211011_190937.5;0.188;0.192;10.153;-0.003;-0.016;0.010;62.0;-46.256;13.969;-56.381;5.0;-32.93315;-60.65777;40.9;17.2
20211011_190938.0;0.166;0.323;9.006;0.016;0.033;0.020;62.0;-45.506;13.163;-54.056;5.0;-32.93315;-60.65777;40.9;17.2
20211011_190938.5;0.500;0.551;9.300;0.017;0.014;0.064;62.0;-45.563;15.056;-56.400;5.0;-32.93317;-60.65772;40.0;19.5
20211011_190939.0;0.289;0.642;10.737;0.019;-0.009;0.055;62.0;-46.294;15.394;-55.913;5.0;-32.93317;-60.65772;40.0;19.5
20211011_190939.5;-0.636;1.025;10.108;0.046;-0.039;0.013;55.7;-47.044;16.669;-54.038;5.0;-32.93319;-60.65767;39.9;23.1
20211011_190940.0;0.147;0.517;10.850;-0.005;0.023;0.009;43.8;-45.900;16.481;-55.294;5.0;-32.93319;-60.65767;39.9;23.1
20211011_190940.5;0.138;0.785;9.837;-0.012;-0.025;-0.007;39.3;-48.094;17.644;-58.050;5.0;-32.93320;-60.65761;40.2;26.5
20211011_190941.0;-0.298;0.685;9.537;-0.090;-0.009;-0.030;39.3;-51.150;14.531;-55.950;5.0;-32.93320;-60.65761;40.2;26.5
20211011_190941.5;-0.356;-1.238;10.038;-0.062;0.039;-0.003;33.1;-46.950;17.625;-59.625;5.0;-32.93319;-60.65750;39.7;31.4
20211011_190942.0;0.049;0.855;9.252;0.038;-0.027;-0.010;25.1;-45.244;17.906;-61.219;5.0;-32.93319;-60.65750;39.7;31.4
20211011_190942.5;0.371;0.944;9.085;-0.008;0.008;0.003;19.6;-46.163;15.713;-55.294;5.0;-32.93322;-60.65740;39.9;33.0
20211011_190943.0;-0.138;0.057;9.413;-0.044;-0.000;0.015;19.6;-46.613;15.713;-59.944;5.0;-32.93322;-60.65740;39.9;33.0
20211011_190943.5;0.269;0.012;9.482;-0.049;-0.016;0.017;17.4;-49.594;15.450;-56.606;5.0;-32.93323;-60.65730;41.2;36.8
20211011_190944.0;-0.221;-0.860;9.911;0.019;0.002;0.015;20.9;-46.219;17.288;-58.088;5.0;-32.93323;-60.65730;41.2;36.8
20211011_190944.5;-0.107;-1.454;10.742;0.011;0.048;0.023;15.9;-50.456;15.000;-58.763;5.0;-32.93326;-60.65719;40.6;39.4
20211011_190945.0;-0.363;-1.366;9.865;-0.049;0.010;0.010;12.4;-48.056;16.050;-59.138;5.0;-32.93326;-60.65719;40.6;39.4
20211011_190945.5;-0.468;-0.853;8.220;-0.001;-0.030;-0.001;10.9;-48.038;15.731;-59.606;5.0;-32.93327;-60.65708;42.9;37.9
20211011_190946.0;-0.219;-1.972;10.172;-0.013;-0.024;-0.003;21.9;-45.956;18.394;-56.550;5.0;-32.93327;-60.65708;42.9;37.9
20211011_190946.5;-0.051;-1.313;10.680;-0.029;0.001;-0.005;55.4;-42.113;18.956;-60.356;5.0;-32.93329;-60.65697;42.7;36.0
20211011_190947.0;-0.133;-1.044;10.064;-0.048;-0.037;-0.007;45.3;-46.069;16.969;-57.938;5.0;-32.93329;-60.65697;42.7;36.0
20211011_190947.5;0.281;-1.176;9.710;-0.025;-0.027;-0.003;40.7;-45.281;19.481;-59.663;5.0;-32.93328;-60.65687;42.9;33.1
20211011_190948.0;0.493;-0.834;8.696;-0.027;-0.006;0.000;40.7;-46.031;15.863;-57.169;5.0;-32.93328;-60.65687;42.9;33.1
20211011_190948.5;0.435;-2.060;10.042;0.009;0.006;-0.003;40.7;-46.313;15.863;-57.938;5.0;-32.93330;-60.65677;43.4;31.6
20211011_190949.0;0.303;-2.233;9.657;-0.008;0.026;0.009;32.3;-46.200;16.500;-58.406;5.0;-32.93330;-60.65677;43.4;31.6
20211011_190949.5;0.560;-1.366;9.166;-0.027;0.060;0.003;58.2;-43.913;16.931;-57.525;5.0;-32.93333;-60.65668;42.7;29.2
20211011_190950.0;0.116;-2.273;9.631;-0.001;0.015;-0.004;41.1;-41.419;15.619;-57.431;5.0;-32.93333;-60.65668;42.7;29.2
20211011_190950.5;0.663;-3.028;9.822;-0.005;0.001;-0.013;26.1;-39.281;15.113;-62.438;5.0;-32.93333;-60.65661;43.4;24.3
20211011_190951.0;0.895;-1.670;9.911;0.017;0.006;-0.003;26.1;-40.594;16.556;-60.394;5.0;-32.93333;-60.65661;43.4;24.3
20211011_190951.5;-0.183;-0.822;9.887;0.023;-0.017;-0.010;29.1;-41.738;16.106;-59.588;5.0;-32.93335;-60.65655;43.3;17.8
20211011_190952.0;-0.300;1.760;9.561;0.041;0.000;0.021;38.2;-40.425;15.131;-60.863;5.0;-32.93335;-60.65655;43.3;17.8
20211011_190952.5;-0.056;0.855;10.016;-0.011;-0.021;0.047;43.3;-41.869;15.956;-59.738;5.0;-32.93337;-60.65651;42.2;17.3
20211011_190953.0;0.955;0.747;7.580;0.009;-0.057;0.019;43.3;-44.419;14.888;-60.000;5.0;-32.93337;-60.65651;42.2;17.3
20211011_190953.5;1.165;0.804;8.833;0.025;0.033;-0.021;39.2;-44.025;15.675;-60.000;5.0;-32.93337;-60.65644;43.2;22.5
20211011_190954.0;-0.356;0.989;10.172;0.024;0.030;-0.022;57.3;-41.456;16.425;-60.844;5.0;-32.93337;-60.65644;43.2;22.5
20211011_190954.5;0.250;-2.247;11.063;-0.029;0.013;0.002;40.9;-44.700;14.419;-58.125;5.0;-32.93338;-60.65636;44.1;28.2
20211011_190955.0;0.421;-0.812;9.568;0.023;0.018;0.005;31.0;-43.781;17.250;-59.231;5.0;-32.93338;-60.65636;44.1;28.2
20211011_190955.5;0.066;-0.175;10.373;0.059;0.039;0.018;25.4;-44.475;16.463;-57.356;5.0;-32.93340;-60.65626;44.7;30.9
20211011_190956.0;0.299;-0.556;9.477;0.008;-0.035;-0.028;20.1;-39.619;17.644;-56.850;5.0;-32.93340;-60.65626;44.7;30.9
20211011_190956.5;-0.655;0.069;10.232;-0.013;-0.016;-0.022;16.0;-37.294;16.500;-57.375;5.0;-32.93342;-60.65617;44.9;32.3
20211011_190957.0;0.229;-1.186;10.213;-0.026;0.017;-0.008;13.0;-41.025;16.875;-55.725;5.0;-32.93342;-60.65617;44.9;32.3
20211011_190957.5;-0.336;-1.037;9.592;0.004;-0.058;-0.015;16.4;-35.663;19.631;-55.088;5.0;-32.93344;-60.65608;45.4;32.9
20211011_190958.0;0.924;-1.890;10.833;-0.009;-0.006;-0.017;36.5;-40.744;17.194;-55.894;5.0;-32.93344;-60.65608;45.4;32.9
20211011_190958.5;0.289;-1.387;9.497;-0.039;0.041;-0.015;33.1;-41.738;16.894;-55.238;5.0;-32.93346;-60.65600;46.0;31.6
20211011_190959.0;-0.092;-1.548;9.978;0.031;0.046;-0.006;29.2;-39.713;15.919;-55.444;5.0;-32.93346;-60.65600;46.0;31.6
20211011_190959.5;0.202;-1.481;9.827;0.003;-0.025;-0.005;23.3;-41.231;14.194;-54.169;5.0;-32.93347;-60.65591;46.4;28.9
20211011_191000.0;-0.408;-0.341;9.600;-0.004;-0.070;-0.036;26.5;-41.400;15.150;-54.788;5.0;-32.93347;-60.65591;46.4;28.9
20211011_191000.5;-0.420;-0.477;9.360;-0.001;-0.011;0.014;21.1;-44.531;13.463;-59.063;5.0;-32.93349;-60.65581;46.2;28.7
20211011_191001.0;0.756;-0.487;8.488;-0.011;0.014;-0.006;34.9;-42.413;15.000;-54.919;5.0;-32.93350;-60.65573;46.4;28.6
20211011_191001.5;0.615;-1.361;10.476;-0.021;0.009;-0.020;44.3;-41.381;14.044;-55.406;5.0;-32.93350;-60.65573;46.4;28.6
20211011_191002.0;-0.669;-0.891;10.023;-0.023;0.018;0.018;44.3;-45.375;13.331;-55.313;5.0;-32.93352;-60.65566;46.3;27.8
20211011_191002.5;0.085;-1.383;10.658;-0.013;-0.027;-0.005;44.3;-43.706;15.188;-57.375;5.0;-32.93352;-60.65566;46.3;27.8
20211011_191003.0;0.071;-1.778;9.712;0.023;-0.025;-0.016;44.3;-41.400;14.831;-57.431;5.0;-32.93354;-60.65555;46.8;28.4
20211011_191003.5;-0.296;-1.730;9.947;-0.012;0.021;0.012;39.9;-44.194;16.931;-57.975;5.0;-32.93354;-60.65555;46.8;28.4
20211011_191004.0;0.397;-2.099;9.951;-0.026;0.032;0.003;36.2;-45.150;15.206;-55.781;5.0;-32.93357;-60.65542;45.5;28.2
20211011_191004.5;-0.087;-0.894;9.533;0.003;0.002;0.022;36.2;-43.913;16.931;-57.525;5.0;-32.93357;-60.65542;45.5;28.2
20211011_191005.0;0.250;-2.987;10.047;0.003;0.010;0.018;58.3;-43.294;15.656;-57.694;5.0;-32.93360;-60.65535;45.4;25.7
20211011_191005.5;0.466;-2.492;9.676;-0.038;0.047;0.034;70.6;-41.719;16.106;-56.025;5.0;-32.93360;-60.65535;45.4;25.7
20211011_191006.0;0.164;-1.090;9.535;0.014;-0.000;0.040;64.1;-43.350;17.231;-57.375;5.0;-32.93361;-60.65527;46.0;19.8
20211011_191006.5;0.250;-1.246;9.336;-0.012;-0.025;0.053;57.8;-38.588;17.156;-55.481;5.0;-32.93361;-60.65527;46.0;19.8
20211011_191007.0;-1.218;-0.769;10.211;0.023;-0.007;0.132;52.0;-41.325;16.894;-58.819;5.0;-32.93361;-60.65520;45.3;17.8
20211011_191007.5;-1.302;-0.661;10.347;0.090;-0.123;0.306;52.0;-44.063;17.250;-56.906;5.0;-32.93361;-60.65520;45.3;17.8
20211011_191008.0;-1.718;0.254;10.366;-0.095;-0.143;0.338;46.8;-42.563;20.381;-54.450;5.0;-32.93362;-60.65514;45.4;18.2
20211011_191008.5;-2.854;0.084;9.944;-0.064;0.015;0.424;37.2;-46.406;23.756;-56.081;5.0;-32.93362;-60.65514;45.4;18.2
20211011_191009.0;-3.132;-0.398;8.711;0.095;0.149;0.430;28.2;-45.488;26.588;-56.100;5.0;-32.93360;-60.65508;46.0;20.2
20211011_191009.5;-2.306;-0.098;9.590;0.027;0.084;0.379;20.1;-42.825;29.081;-56.475;5.0;-32.93360;-60.65508;46.0;20.2
20211011_191010.0;-1.910;-0.307;9.576;0.008;0.005;0.368;14.8;-39.581;30.919;-56.569;5.0;-32.93355;-60.65503;42.7;21.6
20211011_191010.5;-1.898;0.630;9.683;0.005;0.006;0.315;17.0;-38.063;32.625;-57.844;5.0;-32.93355;-60.65503;42.7;21.6
20211011_191011.0;-0.924;0.479;8.514;0.019;0.083;0.154;17.0;-36.206;33.375;-55.556;5.0;-32.93347;-60.65500;38.5;24.3
20211011_191011.5;-0.760;0.821;10.302;0.051;0.079;0.079;15.3;-34.631;33.206;-57.469;5.0;-32.93347;-60.65500;38.5;24.3
20211011_191012.0;-0.135;0.807;9.461;-0.008;0.016;0.039;12.1;-34.950;34.781;-54.356;5.0;-32.93341;-60.65498;38.4;28.7
20211011_191012.5;0.152;-0.693;9.839;-0.004;-0.008;0.017;9.1;-33.356;34.125;-54.544;5.0;-32.93341;-60.65498;38.4;28.7
20211011_191013.0;0.159;0.280;9.789;0.004;0.022;0.013;9.1;-35.606;32.419;-57.431;5.0;-32.93333;-60.65496;36.7;30.0
20211011_191013.5;0.299;-0.036;10.098;0.018;-0.018;0.001;11.8;-35.419;35.888;-56.213;5.0;-32.93333;-60.65496;36.7;30.0
20211011_191014.0;-0.631;0.213;8.395;-0.015;-0.010;0.005;13.3;-36.263;34.969;-56.344;5.0;-32.93326;-60.65494;36.9;32.7
20211011_191014.5;0.243;-0.434;9.906;-0.023;0.007;0.011;19.7;-36.263;34.969;-56.344;5.0;-32.93326;-60.65494;36.9;32.7
20211011_191015.0;0.145;-0.408;9.990;0.006;0.030;0.010;27.8;-36.938;33.863;-57.094;5.0;-32.93317;-60.65492;37.4;35.3
20211011_191015.5;0.193;-0.460;8.811;-0.032;0.013;-0.001;22.4;-35.963;34.650;-56.344;5.0;-32.93317;-60.65492;37.4;35.3
20211011_191016.0;-0.772;-0.530;10.488;-0.046;-0.139;-0.031;17.7;-36.263;34.969;-56.025;5.0;-32.93309;-60.65491;38.8;36.3
20211011_191017.0;-0.068;-0.779;9.434;-0.040;-0.006;-0.013;15.8;-34.481;33.356;-56.850;5.0;-32.93309;-60.65491;38.8;36.3
20211011_191017.5;0.778;-0.750;9.528;-0.107;0.003;0.010;15.8;-34.969;34.781;-56.681;5.0;-32.93300;-60.65488;40.2;36.4
20211011_191018.0;0.349;-0.970;8.385;-0.004;0.041;0.011;15.8;-35.419;35.588;-56.213;5.0;-32.93300;-60.65488;40.2;36.4
20211011_191018.5;-0.902;-1.176;9.650;-0.000;-0.030;-0.007;15.8;-36.769;32.756;-57.413;5.0;-32.93292;-60.65486;39.6;35.4
20211011_191019.0;-0.092;-1.042;9.413;-0.005;0.005;-0.009;40.9;-34.481;33.356;-57.150;5.0;-32.93292;-60.65486;39.6;35.4
20211011_191019.5;0.272;-2.091;9.760;-0.000;-0.030;-0.012;32.6;-35.681;35.100;-55.106;5.0;-32.93283;-60.65484;39.5;33.8
20211011_191020.0;-0.042;-2.410;9.358;-0.039;-0.039;-0.012;25.6;-34.575;36.038;-55.613;5.0;-32.93283;-60.65484;39.5;33.8
20211011_191020.5;0.873;-2.113;10.761;0.182;-0.038;-0.043;23.2;-34.950;34.313;-56.681;5.0;-32.93276;-60.65482;39.7;29.2
20211011_191021.0;0.121;-2.096;9.619;0.054;-0.010;-0.009;20.8;-36.356;33.544;-56.175;5.0;-32.93276;-60.65482;39.7;29.2
20211011_191021.5;-0.059;-2.034;9.825;-0.019;0.010;0.014;20.8;-34.669;34.313;-57.000;5.0;-32.93270;-60.65480;39.6;24.0
20211011_191022.0;-0.262;-2.082;9.035;0.012;-0.003;0.014;48.7;-34.181;32.719;-57.469;5.0;-32.93270;-60.65480;39.6;24.0
20211011_191022.5;-0.224;-2.419;9.482;-0.007;-0.023;0.028;48.7;-33.206;33.488;-56.719;5.0;-32.93264;-60.65479;38.3;20.8
20211011_191023.0;-0.995;-1.991;9.985;0.010;-0.004;0.051;43.8;-34.894;37.631;-54.975;5.0;-32.93264;-60.65479;38.3;20.8
20211011_191023.5;-0.557;-1.593;9.422;0.004;-0.002;0.063;39.7;-35.700;35.588;-56.663;5.0;-32.93259;-60.65477;37.0;16.4
20211011_191024.0;0.013;-1.260;9.865;0.032;-0.000;0.112;39.7;-34.200;33.188;-57.000;5.0;-32.93259;-60.65477;37.0;16.4
20211011_191024.5;-0.449;-1.109;9.901;0.003;-0.033;0.140;39.7;-32.344;33.319;-58.444;5.0;-32.93255;-60.65476;37.4;13.7
20211011_191025.0;-1.194;-0.086;9.686;0.019;0.005;0.245;39.7;-30.788;34.556;-57.713;5.0;-32.93255;-60.65476;37.4;13.7
20211011_191025.5;-1.742;-0.666;9.635;-0.019;-0.099;0.365;39.7;-27.506;34.969;-56.081;5.0;-32.93253;-60.65477;35.9;13.5
20211011_191026.0;-1.980;-0.427;9.623;0.009;-0.033;0.457;44.2;-25.650;35.419;-56.438;5.0;-32.93253;-60.65477;35.9;13.5
20211011_191026.5;-2.892;-0.992;8.696;-0.027;-0.138;0.460;44.2;-21.563;32.981;-56.213;5.0;-32.93250;-60.65479;36.3;16.3
20211011_191027.0;-2.085;-1.383;9.549;-0.038;-0.006;0.415;44.2;-19.800;31.838;-58.894;5.0;-32.93250;-60.65479;36.3;16.3
20211011_191027.5;-0.030;-0.506;10.429;0.013;0.088;0.318;44.2;-17.700;28.800;-57.225;5.0;-32.93247;-60.65482;35.4;16.3
20211011_191028.0;0.016;-0.324;9.662;0.081;0.028;0.161;39.8;-17.513;27.056;-58.631;5.0;-32.93247;-60.65482;35.4;16.3
20211011_191028.5;-0.779;-0.278;9.652;-0.039;-0.020;0.072;35.9;-12.600;26.344;-58.125;5.0;-32.93245;-60.65487;35.7;17.1
20211011_191029.0;-0.351;-1.584;10.052;0.027;-0.039;0.052;32.5;-10.875;26.156;-58.013;5.0;-32.93245;-60.65487;35.7;17.1
20211011_191029.5;-0.059;-0.810;10.417;-0.079;-0.003;0.048;32.5;-10.013;26.306;-55.538;5.0;-32.93243;-60.65490;34.6;16.8
20211011_191030.0;-0.320;-1.270;9.875;0.058;0.017;0.024;32.5;-14.456;25.913;-57.150;5.0;-32.93243;-60.65490;34.6;16.8
20211011_191030.5;0.152;-1.066;9.621;-0.012;0.017;0.037;32.5;-11.888;26.325;-58.144;5.0;-32.93243;-60.65495;34.8;16.1
20211011_191031.0;-0.492;-1.023;9.518;0.002;0.014;-0.001;42.3;-12.131;24.750;-57.356;5.0;-32.93243;-60.65495;34.8;16.1
20211011_191031.5;-0.406;-1.162;10.132;0.011;0.013;0.012;48.0;-11.288;25.369;-57.525;5.0;-32.93241;-60.65499;34.1;15.0
20211011_191032.0;-0.205;-0.455;9.633;0.011;0.011;0.004;48.0;-9.281;25.500;-58.969;5.0;-32.93241;-60.65499;34.1;15.0
20211011_191032.5;0.174;-0.355;9.406;0.026;0.004;0.019;48.0;-11.606;26.494;-58.294;5.0;-32.93241;-60.65504;35.1;14.9
20211011_191033.0;0.016;-0.736;10.371;-0.049;-0.023;0.011;42.7;-11.044;22.519;-54.731;5.0;-32.93241;-60.65504;35.1;14.9
20211011_191033.5;-0.245;-0.537;9.619;0.069;-0.032;0.005;32.6;-11.381;23.963;-55.500;5.0;-32.93240;-60.65508;35.7;14.7
20211011_191034.0;0.006;0.115;9.312;0.020;-0.007;-0.007;29.6;-10.106;24.244;-55.219;5.0;-32.93240;-60.65508;35.7;14.7
20211011_191034.5;0.171;-0.113;10.122;0.012;0.011;-0.040;24.2;-11.194;27.113;-57.694;5.0;-32.93240;-60.65513;36.1;16.5
20211011_191035.0;0.493;0.084;9.865;-0.017;-0.030;-0.020;21.7;-10.069;27.881;-58.950;5.0;-32.93240;-60.65513;36.1;16.5
20211011_191035.5;0.488;0.146;9.884;0.012;-0.041;0.002;19.5;-13.950;22.894;-59.175;5.0;-32.93239;-60.65518;36.3;18.9
20211011_191036.0;0.186;0.141;9.810;-0.011;-0.025;-0.001;15.8;-7.875;26.269;-57.450;5.0;-32.93239;-60.65518;36.3;18.9
20211011_191036.5;-0.128;0.409;10.350;-0.026;-0.038;-0.007;12.7;-12.131;24.750;-58.913;5.0;-32.93238;-60.65525;36.2;22.3
20211011_191037.0;0.011;-0.470;10.156;-0.018;-0.038;-0.010;9.8;-9.506;28.031;-59.119;5.0;-32.93238;-60.65525;36.2;22.3
20211011_191037.5;0.473;-0.647;9.535;-0.003;0.021;-0.008;8.6;-11.981;24.600;-57.206;5.0;-32.93236;-60.65531;35.7;23.5
20211011_191038.0;-0.011;-0.963;9.731;0.039;0.012;0.006;12.8;-11.231;23.475;-55.669;5.0;-32.93236;-60.65531;35.7;23.5
20211011_191038.5;-0.590;-0.563;9.118;0.040;0.002;-0.005;31.0;-10.650;23.156;-56.925;5.0;-32.93235;-60.65538;35.7;23.4
20211011_191039.0;-0.779;-1.419;11.094;-0.014;0.015;0.044;42.1;-12.019;25.856;-59.831;5.0;-32.93235;-60.65538;35.7;23.4
20211011_191039.5;-0.279;-0.707;9.786;-0.000;-0.027;-0.009;42.1;-13.519;23.194;-57.619;5.0;-32.93234;-60.65544;35.4;23.1
20211011_191040.0;-0.368;-0.774;10.345;-0.021;0.049;0.018;42.1;-8.513;23.588;-58.519;5.0;-32.93234;-60.65544;35.4;23.1
20211011_191040.5;-0.561;-0.506;9.724;-0.002;-0.017;-0.015;42.1;-9.056;22.650;-60.375;5.0;-32.93233;-60.65552;35.2;23.3
20211011_191041.0;0.521;-1.296;9.686;0.004;-0.043;-0.008;42.1;-10.556;24.581;-62.194;5.0;-32.93233;-60.65552;35.2;23.3
20211011_191041.5;0.068;-1.128;9.681;-0.036;0.014;-0.002;37.3;-16.125;23.719;-59.588;5.0;-32.93232;-60.65558;34.9;23.1
20211011_191042.0;-0.186;-1.174;9.480;0.025;-0.006;-0.006;33.3;-15.713;24.825;-57.581;5.0;-32.93232;-60.65558;34.9;23.1
20211011_191042.5;0.878;-1.114;9.293;0.016;0.044;0.015;33.3;-12.844;24.450;-58.106;5.0;-32.93231;-60.65564;34.9;22.0
20211011_191043.0;-0.044;-0.901;9.482;-0.001;-0.026;-0.008;33.3;-9.975;24.713;-56.944;5.0;-32.93231;-60.65564;34.9;22.0
20211011_191043.5;0.564;-0.781;9.640;-0.030;0.023;0.010;33.3;-11.400;24.431;-58.463;5.0;-32.93231;-60.65569;35.0;20.2
20211011_191044.0;-0.384;-1.030;10.108;-0.003;0.000;0.004;30.0;-15.994;24.356;-59.438;5.0;-32.93231;-60.65569;35.0;20.2
20211011_191044.5;-0.277;-1.100;10.292;0.001;-0.007;0.010;30.0;-17.025;25.163;-59.719;5.0;-32.93230;-60.65574;34.9;19.6
20211011_191045.0;-0.099;-1.102;9.700;-0.024;-0.011;-0.006;30.0;-12.600;26.025;-61.219;5.0;-32.93230;-60.65574;34.9;19.6
20211011_191045.5;0.430;-1.866;9.861;0.003;0.016;0.005;39.3;-11.400;24.431;-59.700;5.0;-32.93229;-60.65578;34.3;17.6
20211011_191046.0;0.226;-1.032;9.750;0.013;-0.019;-0.009;43.9;-12.338;26.494;-62.944;5.0;-32.93229;-60.65578;34.3;17.6
20211011_191046.5;-0.202;-1.502;9.841;0.021;-0.035;0.001;49.5;-10.425;24.731;-63.131;5.0;-32.93228;-60.65586;33.5;16.8
20211011_191047.0;0.121;-1.450;9.839;-0.033;0.018;0.036;49.5;-8.906;22.013;-60.844;5.0;-32.93228;-60.65586;33.5;16.8
20211011_191047.5;-0.559;-1.493;9.827;0.032;-0.009;0.104;55.5;-7.144;21.038;-58.856;5.0;-32.93228;-60.65590;33.6;14.3
20211011_191048.0;-1.951;-0.997;9.339;-0.003;-0.013;0.289;55.5;-8.456;22.013;-58.519;5.0;-32.93228;-60.65590;33.6;14.3
20211011_191048.5;-1.819;-0.117;9.714;0.001;-0.037;0.439;55.5;-13.631;22.256;-55.913;5.0;-32.93227;-60.65597;30.2;13.8
20211011_191049.0;-0.921;-0.214;9.341;-0.000;0.112;0.485;55.5;-13.875;15.638;-61.013;5.0;-32.93227;-60.65597;30.2;13.8
20211011_191049.5;-0.940;-1.179;11.199;0.093;-0.049;0.509;55.5;-20.213;16.369;-63.675;5.0;-32.93228;-60.65603;27.8;14.8
20211011_191050.0;-1.702;0.055;10.014;-0.024;-0.098;0.428;55.5;-16.988;8.738;-64.350;5.0;-32.93228;-60.65603;27.8;14.8
20211011_191050.5;-0.938;-0.307;9.439;-0.006;-0.107;0.313;55.5;-15.206;6.975;-61.444;5.0;-32.93231;-60.65605;26.9;14.7
