Timestamp;Accel_x;Accel_y;Accel_z;Gyro_x;Gyro_y;Gyro_z;Light;Magnetic_x;Magnetic_y;Magnetic_z;Proximity;Latitude;Longitude;Elevation;Speed
20211011_181110.0;0.351;-0.795;9.640;-0.000;0.001;-0.000;683.0;-18.000;28.800;-60.319;5.0;-32.93357;-60.64628;37.8;0.0
20211011_181110.5;0.277;-0.855;9.829;-0.000;0.001;-0.001;683.0;-18.338;30.544;-57.375;5.0;-32.93357;-60.64628;37.8;0.0
20211011_181111.0;0.274;-0.855;9.851;0.001;0.000;0.000;683.0;-17.756;30.375;-57.544;5.0;-32.93357;-60.64628;37.8;0.0
20211011_181111.5;0.289;-0.824;9.796;-0.001;-0.001;0.000;683.0;-18.713;28.500;-59.531;5.0;-32.93357;-60.64628;37.8;0.0
20211011_181112.0;0.286;-0.831;9.825;-0.000;-0.000;0.000;683.0;-18.019;29.606;-58.313;5.0;-32.93357;-60.64628;37.8;0.0
20211011_181112.5;0.349;-0.815;9.628;-0.000;0.001;0.001;683.0;-19.331;30.563;-58.125;5.0;-32.93357;-60.64628;37.8;0.0
20211011_181113.0;0.286;-0.851;9.887;0.001;-0.002;-0.000;683.0;-20.044;30.263;-58.106;5.0;-32.93357;-60.64628;37.8;0.0
20211011_181113.5;0.325;-0.803;9.652;0.002;-0.000;0.000;683.0;-17.869;29.438;-58.631;5.0;-32.93357;-60.64628;37.8;0.0
20211011_181114.0;0.267;-0.805;9.827;-0.001;0.001;0.001;683.0;-18.056;31.181;-57.994;5.0;-32.93357;-60.64628;37.8;0.0
20211011_181114.5;0.260;-0.784;9.758;-0.001;-0.006;-0.002;683.0;-19.069;31.350;-58.913;5.0;-32.93357;-60.64628;37.8;0.0
20211011_181115.0;0.299;-0.776;9.652;0.002;0.001;0.003;683.0;-18.750;30.394;-58.294;5.0;-32.93357;-60.64628;37.8;0.0
20211011_181115.5;0.277;-0.843;9.858;-0.002;-0.000;-0.003;683.0;-19.163;29.306;-57.506;5.0;-32.93357;-60.64628;37.8;0.0
20211011_181116.0;0.277;-0.740;9.643;0.001;-0.000;0.000;683.0;-19.013;29.456;-58.125;5.0;-32.93357;-60.64628;37.8;0.0
20211011_181116.5;0.311;-0.776;9.588;0.001;0.001;-0.000;683.0;-18.769;30.394;-58.763;5.0;-32.93357;-60.64628;37.8;0.0
20211011_181117.0;0.296;-0.795;9.643;0.001;0.001;-0.000;683.0;-19.331;30.563;-58.894;5.0;-32.93357;-60.64628;37.8;0.0
20211011_181117.5;0.308;-0.848;9.714;-0.002;-0.003;0.001;759.2;-18.731;29.606;-59.063;5.0;-32.93357;-60.64628;37.8;0.0
20211011_181118.0;0.545;-0.810;9.760;0.001;-0.001;-0.002;759.2;-18.619;30.244;-58.144;5.0;-32.93357;-60.64628;37.8;0.0
20211011_181118.5;0.339;-0.537;9.588;0.003;0.003;0.001;759.2;-19.463;29.625;-59.513;5.0;-32.93357;-60.64628;37.8;0.0
20211011_181119.0;0.236;0.084;9.748;0.007;-0.001;0.001;759.2;-18.750;29.925;-57.975;5.0;-32.93357;-60.64628;37.8;0.0
20211011_181119.5;0.382;0.201;9.877;-0.000;0.006;0.005;759.2;-18.019;29.906;-57.994;5.0;-32.93357;-60.64635;45.0;1.3
20211011_181120.0;0.174;-0.913;9.837;-0.002;0.002;0.003;759.2;-18.356;31.350;-59.400;5.0;-32.93357;-60.64635;45.0;1.3
20211011_181120.5;0.121;-1.670;9.772;-0.007;0.003;0.001;759.2;-19.313;29.456;-58.894;5.0;-32.93357;-60.64636;44.8;3.0
20211011_181121.0;0.243;-1.076;9.750;0.002;0.005;0.003;759.2;-19.331;30.244;-58.125;5.0;-32.93357;-60.64636;44.8;3.0
20211011_181121.5;0.286;0.414;9.628;0.012;0.002;0.006;759.2;-19.463;29.944;-59.513;5.0;-32.93357;-60.64636;45.6;0.9
20211011_181122.0;0.301;1.260;10.110;0.004;0.013;0.008;844.6;-19.463;29.625;-58.744;5.0;-32.93357;-60.64636;45.6;0.9
20211011_181122.5;0.327;1.255;9.322;0.011;-0.011;0.012;844.6;-19.481;30.413;-58.275;5.0;-32.93356;-60.64637;44.6;4.5
20211011_181123.0;0.250;1.181;9.645;0.001;-0.024;0.003;844.6;-19.144;28.819;-57.975;5.0;-32.93356;-60.64637;44.6;4.5
20211011_181123.5;0.332;0.675;10.383;0.007;-0.003;0.007;844.6;-17.719;29.269;-59.869;5.0;-32.93355;-60.64640;44.4;13.4
20211011_181124.0;0.123;-1.025;9.535;0.013;0.014;0.023;844.6;-18.375;31.819;-58.144;5.0;-32.93355;-60.64640;44.4;13.4
20211011_181124.5;0.248;1.176;10.290;0.036;-0.010;-0.005;765.0;-18.431;28.819;-58.763;5.0;-32.93353;-60.64643;44.6;15.8
20211011_181125.0;0.111;0.280;10.457;-0.001;-0.015;-0.008;765.0;-19.181;29.925;-57.975;5.0;-32.93353;-60.64643;44.6;15.8
20211011_181125.5;0.253;-0.002;9.355;0.003;-0.013;-0.022;765.0;-18.619;26.438;-50.981;5.0;-32.93350;-60.64648;45.1;18.7
20211011_181126.0;0.675;-0.762;10.268;-0.005;0.019;-0.003;690.9;-18.731;29.606;-59.531;5.0;-32.93350;-60.64648;45.1;18.7
20211011_181126.5;0.394;-0.458;9.504;-0.006;0.009;-0.019;557.1;-17.775;31.181;-58.313;5.0;-32.93347;-60.64652;45.2;21.7
20211011_181127.0;0.617;-0.755;8.517;-0.003;-0.046;-0.022;498.0;-19.200;30.413;-59.831;5.0;-32.93347;-60.64652;45.2;21.7
20211011_181127.5;0.214;-0.968;9.779;0.001;-0.034;-0.021;498.0;-18.019;29.606;-59.081;5.0;-32.93345;-60.64658;46.5;22.4
20211011_181128.0;0.001;-1.078;10.275;0.002;-0.018;-0.019;451.3;-21.038;29.644;-59.794;5.0;-32.93345;-60.64658;46.5;22.4
20211011_181128.5;-0.092;-1.044;8.924;-0.005;-0.000;-0.003;451.3;-18.769;30.394;-58.763;5.0;-32.93342;-60.64664;46.9;21.3
20211011_181129.0;0.133;-1.212;9.451;-0.021;0.016;-0.010;451.3;-19.763;30.581;-58.575;5.0;-32.93342;-60.64664;46.9;21.3
20211011_181129.5;-0.028;-1.114;10.263;0.021;0.002;-0.008;507.6;-17.213;31.313;-58.650;5.0;-32.93339;-60.64668;44.9;19.4
20211011_181130.0;0.397;-1.095;10.189;-0.001;0.038;-0.014;507.6;-19.350;31.050;-58.894;5.0;-32.93339;-60.64668;44.9;19.4
20211011_181130.5;0.883;-1.938;9.284;-0.019;-0.014;0.003;565.4;-19.463;29.944;-59.044;5.0;-32.93336;-60.64672;45.4;18.2
20211011_181131.0;0.236;-2.106;10.259;0.009;-0.040;-0.033;565.4;-18.469;30.394;-58.294;5.0;-32.93336;-60.64672;45.4;18.2
20211011_181131.5;0.485;-2.118;9.767;-0.017;0.029;-0.014;565.4;-18.488;30.713;-58.294;5.0;-32.93334;-60.64676;45.0;15.4
20211011_181132.0;0.207;-1.955;9.695;-0.013;-0.003;-0.010;565.4;-17.213;31.013;-61.744;5.0;-32.93334;-60.64676;45.0;15.4
20211011_181132.5;0.073;-1.830;9.473;-0.010;-0.026;-0.009;565.4;-19.238;31.988;-57.506;5.0;-32.93333;-60.64679;45.8;11.1
20211011_181133.0;0.212;-2.295;9.741;0.009;0.006;-0.004;565.4;-19.050;30.563;-60.150;5.0;-32.93333;-60.64679;45.8;11.1
20211011_181133.5;0.028;-1.577;9.633;-0.001;0.005;-0.005;565.4;-20.475;30.281;-59.344;5.0;-32.93331;-60.64680;45.6;7.3
20211011_181134.0;0.281;-1.454;9.535;0.004;-0.001;0.005;639.9;-19.181;30.413;-58.275;5.0;-32.93331;-60.64680;45.6;7.3
20211011_181134.5;0.154;-1.675;9.741;-0.002;0.007;0.004;719.3;-18.356;31.350;-58.613;5.0;-32.93331;-60.64681;46.5;4.0
20211011_181135.0;0.164;-1.112;9.875;0.002;-0.002;-0.001;719.3;-21.188;29.813;-58.538;5.0;-32.93331;-60.64681;46.5;4.0
20211011_181135.5;0.107;-0.973;9.612;-0.000;0.001;-0.002;799.3;-20.081;31.050;-59.344;5.0;-32.93330;-60.64681;46.6;1.8
20211011_181136.0;0.097;-0.982;9.827;0.001;-0.000;0.000;799.3;-18.769;30.713;-58.294;5.0;-32.93330;-60.64681;46.6;1.8
20211011_181136.5;0.116;-0.920;9.695;0.001;-0.000;0.001;799.3;-20.663;31.538;-58.256;5.0;-32.93330;-60.64681;47.2;0.6
20211011_181137.0;0.142;-0.779;9.635;-0.000;0.000;0.001;799.3;-19.181;29.925;-57.506;5.0;-32.93330;-60.64681;47.2;0.6
20211011_181137.5;0.085;-0.827;9.892;-0.001;0.002;0.002;799.3;-20.513;31.856;-56.550;5.0;-32.93330;-60.64680;47.3;0.0
20211011_181138.0;0.073;-0.822;9.896;0.001;-0.002;-0.001;799.3;-20.644;31.219;-57.169;5.0;-32.93330;-60.64680;47.3;0.0
20211011_181138.5;0.138;-0.714;9.604;-0.000;-0.001;-0.001;799.3;-19.481;30.413;-57.506;5.0;-32.93330;-60.64680;46.3;0.0
20211011_181139.0;0.135;-0.712;9.650;-0.001;-0.001;-0.002;799.3;-20.531;31.856;-57.788;5.0;-32.93330;-60.64680;46.3;0.0
20211011_181139.5;0.135;-0.733;9.729;-0.001;0.000;-0.001;799.3;-18.000;29.288;-57.994;5.0;-32.93330;-60.64680;46.3;0.0
20211011_181140.0;0.111;-0.750;9.808;-0.000;0.002;0.001;799.3;-20.644;30.750;-58.706;5.0;-32.93330;-60.64680;46.3;0.0
20211011_181140.5;0.114;-0.817;9.913;-0.001;0.000;0.001;799.3;-18.638;31.031;-57.825;5.0;-32.93330;-60.64680;46.3;0.0
20211011_181141.0;0.130;-0.724;9.693;-0.000;0.001;0.001;799.3;-19.369;31.838;-57.038;5.0;-32.93330;-60.64680;46.3;0.0
20211011_181141.5;0.123;-0.211;9.604;0.006;-0.000;-0.001;799.3;-19.219;31.519;-56.419;5.0;-32.93330;-60.64680;46.3;0.0
20211011_181142.0;0.126;0.230;9.719;0.003;0.001;-0.002;799.3;-19.200;30.731;-56.738;5.0;-32.93330;-60.64680;46.3;0.0
20211011_181142.5;0.126;0.414;10.014;0.011;0.001;0.002;799.3;-20.231;31.538;-57.169;5.0;-32.93329;-60.64680;47.6;0.9
20211011_181143.0;0.219;-0.204;9.999;-0.005;-0.005;0.001;799.3;-19.313;29.775;-59.363;5.0;-32.93329;-60.64680;47.6;0.9
20211011_181143.5;0.277;0.091;9.762;0.010;-0.003;-0.002;799.3;-19.331;30.244;-58.125;5.0;-32.93329;-60.64681;48.1;5.2
20211011_181144.0;0.231;0.168;9.896;0.010;0.018;-0.002;799.3;-17.775;31.181;-58.313;5.0;-32.93329;-60.64681;48.1;5.2
20211011_181144.5;0.142;0.393;9.887;-0.021;0.008;-0.008;799.3;-18.563;33.563;-59.850;5.0;-32.93328;-60.64682;48.6;6.6
20211011_181145.0;0.075;-0.132;9.908;-0.022;0.024;-0.006;799.3;-18.094;31.969;-57.994;5.0;-32.93326;-60.64685;49.0;10.5
20211011_181145.5;-0.042;-0.645;9.731;0.019;-0.015;-0.007;724.5;-18.469;29.925;-59.850;5.0;-32.93326;-60.64685;49.0;10.5
20211011_181146.0;0.171;-0.822;9.650;0.006;0.015;-0.009;724.5;-15.600;30.338;-56.813;5.0;-32.93324;-60.64687;48.6;11.8
20211011_181146.5;0.323;-0.362;9.880;0.022;-0.007;-0.018;657.8;-18.038;30.394;-58.313;5.0;-32.93324;-60.64687;48.6;11.8
20211011_181147.0;-0.130;-0.807;9.877;-0.025;0.002;0.002;657.8;-18.788;31.200;-60.619;5.0;-32.93322;-60.64690;49.2;11.9
20211011_181147.5;-0.236;-0.633;9.755;-0.001;0.006;-0.006;657.8;-17.363;31.481;-59.100;5.0;-32.93322;-60.64690;49.2;11.9
20211011_181148.0;0.349;-0.290;9.566;-0.021;-0.004;-0.006;657.8;-19.069;31.031;-59.381;5.0;-32.93321;-60.64693;49.1;12.2
20211011_181148.5;-0.102;-0.592;10.194;-0.015;0.003;-0.001;657.8;-18.769;30.713;-58.294;5.0;-32.93321;-60.64693;49.1;12.2
20211011_181149.0;-0.035;-0.422;9.533;0.006;-0.030;-0.013;657.8;-20.194;30.431;-59.813;5.0;-32.93318;-60.64695;48.8;13.4
20211011_181149.5;-0.061;-0.872;9.901;-0.007;0.007;-0.012;657.8;-19.819;32.156;-58.125;5.0;-32.93318;-60.64695;48.8;13.4
20211011_181150.0;-0.035;-0.659;10.247;-0.016;0.018;0.003;657.8;-20.100;32.156;-58.106;5.0;-32.93315;-60.64697;48.6;13.7
20211011_181150.5;0.315;-0.501;9.473;0.009;0.024;-0.013;597.6;-19.350;31.050;-58.125;5.0;-32.93315;-60.64697;48.6;13.7
20211011_181151.0;0.257;-0.944;9.865;0.005;-0.015;-0.014;597.6;-19.331;30.244;-58.894;5.0;-32.93313;-60.64700;48.9;14.4
20211011_181151.5;-0.061;-0.262;9.997;-0.018;-0.016;-0.034;597.6;-20.175;29.944;-58.725;5.0;-32.93313;-60.64700;48.9;14.4
20211011_181152.0;0.181;-0.870;9.786;-0.010;-0.008;-0.023;597.6;-22.800;30.788;-58.969;5.0;-32.93310;-60.64703;49.0;15.0
20211011_181153.0;0.229;-0.436;9.370;-0.001;-0.000;-0.024;597.6;-19.950;31.519;-59.813;5.0;-32.93310;-60.64703;49.0;15.0
20211011_181153.5;-0.030;-0.657;9.683;-0.007;0.015;-0.007;597.6;-19.819;31.838;-60.919;5.0;-32.93308;-60.64705;47.9;14.9
20211011_181154.0;0.627;-0.233;9.628;0.029;0.028;-0.009;597.6;-22.275;32.981;-58.838;5.0;-32.93308;-60.64705;47.9;14.9
20211011_181154.5;-0.116;-0.374;9.442;-0.003;0.043;-0.013;597.6;-22.650;31.106;-59.288;5.0;-32.93305;-60.64708;48.7;15.4
20211011_181155.0;-0.075;0.057;9.693;-0.009;0.068;-0.001;597.6;-23.644;30.319;-60.356;5.0;-32.93305;-60.64708;48.7;15.4
20211011_181155.5;-0.159;-0.369;9.918;0.014;-0.010;-0.002;597.6;-22.125;32.344;-58.688;5.0;-32.93301;-60.64712;47.7;17.5
20211011_181156.0;-0.236;0.010;10.023;-0.000;0.001;-0.005;665.9;-23.231;31.275;-58.650;5.0;-32.93301;-60.64712;47.7;17.5
20211011_181156.5;0.245;-0.172;10.021;0.008;-0.005;0.005;665.9;-21.300;33.769;-58.088;5.0;-32.93298;-60.64715;48.3;20.2
20211011_181157.0;0.006;0.309;10.326;-0.030;0.005;-0.012;665.9;-23.963;31.594;-58.181;5.0;-32.93298;-60.64715;48.3;20.2
20211011_181157.5;0.071;0.491;9.686;0.033;-0.005;-0.036;665.9;-22.538;31.575;-58.988;5.0;-32.93293;-60.64720;48.4;22.9
20211011_181158.0;0.306;-0.812;9.396;-0.008;-0.032;-0.027;665.9;-22.856;32.831;-57.431;5.0;-32.93293;-60.64720;48.4;22.9
20211011_181158.5;-0.207;-0.810;9.238;-0.003;0.046;-0.003;665.9;-22.125;32.831;-56.663;5.0;-32.93289;-60.64724;47.9;24.0
20211011_181159.0;0.047;-0.803;10.220;-0.029;-0.027;-0.017;665.9;-21.563;32.981;-58.856;5.0;-32.93289;-60.64724;47.9;24.0
20211011_181159.5;-0.202;-0.194;9.896;-0.005;-0.013;0.013;744.7;-21.300;33.750;-57.300;5.0;-32.93284;-60.64729;48.6;24.2
20211011_181200.0;0.281;-0.110;10.074;-0.003;0.017;0.013;836.9;-21.994;32.981;-56.981;5.0;-32.93284;-60.64729;48.6;24.2
20211011_181200.5;0.327;-0.515;10.122;-0.013;-0.023;0.003;836.9;-22.688;32.513;-57.731;5.0;-32.93279;-60.64733;48.2;25.6
20211011_181201.0;0.634;-0.738;9.899;0.006;-0.004;0.012;936.0;-22.819;31.575;-59.438;5.0;-32.93279;-60.64733;48.2;25.6
20211011_181201.5;0.114;-1.080;10.359;0.014;-0.037;-0.001;936.0;-22.050;34.556;-58.838;5.0;-32.93273;-60.64738;48.2;26.0
20211011_181202.0;0.097;-0.949;9.643;0.019;-0.008;0.017;936.0;-20.156;34.050;-57.019;5.0;-32.93273;-60.64738;48.2;26.0
20211011_181202.5;0.030;-0.839;9.578;0.018;0.004;0.014;936.0;-21.413;32.813;-57.450;5.0;-32.93268;-60.64742;47.9;25.5
20211011_181203.0;0.279;-0.858;9.157;-0.036;0.012;0.015;936.0;-21.075;31.238;-57.150;5.0;-32.93268;-60.64742;47.9;25.5
20211011_181203.5;-0.018;-0.388;10.014;0.045;-0.035;0.022;936.0;-20.681;32.006;-59.025;5.0;-32.93263;-60.64747;47.8;24.6
20211011_181204.0;0.104;-0.525;10.271;0.025;0.021;0.027;936.0;-20.531;31.856;-58.875;5.0;-32.93263;-60.64747;47.8;24.6
20211011_181204.5;0.255;-0.755;9.535;0.019;-0.019;0.010;936.0;-21.956;32.194;-56.513;5.0;-32.93258;-60.64752;48.4;25.5
20211011_181205.0;0.255;-0.769;10.023;-0.028;-0.013;0.017;936.0;-19.519;31.988;-57.975;5.0;-32.93258;-60.64752;48.4;25.5
20211011_181205.5;0.311;-0.949;9.633;0.039;0.014;0.015;936.0;-19.950;32.006;-56.719;5.0;-32.93254;-60.64756;49.0;25.7
20211011_181206.0;0.059;-0.681;10.158;0.013;-0.011;0.014;936.0;-17.756;30.694;-57.225;5.0;-32.93254;-60.64756;49.0;25.7
20211011_181206.5;0.109;-0.673;10.318;-0.033;0.033;0.020;936.0;-19.819;32.475;-58.575;5.0;-32.93249;-60.64761;48.7;25.6
20211011_181207.0;0.044;-0.594;9.918;-0.043;-0.047;0.020;936.0;-21.038;29.644;-59.006;5.0;-32.93249;-60.64761;48.7;25.6
20211011_181207.5;0.008;-0.369;9.458;-0.025;-0.000;0.034;936.0;-22.856;33.150;-58.669;5.0;-32.93244;-60.64767;48.7;26.6
20211011_181208.0;0.119;-0.721;10.338;0.019;-0.005;0.006;936.0;-22.931;30.638;-58.819;5.0;-32.93244;-60.64767;48.7;26.6
20211011_181208.5;0.483;-0.683;10.263;0.015;-0.028;-0.023;936.0;-21.000;28.538;-58.238;5.0;-32.93240;-60.64772;49.1;26.9
20211011_181209.0;-0.456;-1.522;10.802;-0.005;0.023;0.036;936.0;-21.263;32.175;-59.325;5.0;-32.93240;-60.64772;49.1;26.9
20211011_181209.5;-1.448;0.838;8.962;0.012;0.003;0.027;936.0;-21.244;32.175;-58.088;5.0;-32.93235;-60.64778;49.0;27.6
20211011_181210.0;-0.284;-1.303;9.999;0.011;-0.008;0.040;936.0;-22.781;30.469;-57.431;5.0;-32.93235;-60.64778;49.0;27.6
20211011_181210.5;0.066;-0.824;9.245;0.002;-0.014;0.010;936.0;-20.644;31.219;-58.725;5.0;-32.93230;-60.64783;49.3;27.1
20211011_181211.0;0.238;-1.083;10.412;0.039;-0.030;0.004;936.0;-18.113;32.756;-58.313;5.0;-32.93230;-60.64783;49.3;27.1
20211011_181211.5;0.438;-1.128;8.950;0.028;0.042;0.028;936.0;-19.800;31.838;-58.575;5.0;-32.93226;-60.64788;49.4;25.6
20211011_181212.0;0.083;-0.683;11.104;-0.020;-0.061;0.041;936.0;-19.219;31.519;-59.531;5.0;-32.93226;-60.64788;49.4;25.6
20211011_181212.5;0.181;-0.666;10.223;-0.048;0.002;0.021;936.0;-19.069;31.031;-58.913;5.0;-32.93221;-60.64794;49.0;24.9
20211011_181213.0;0.253;-1.138;9.657;-0.007;0.006;0.017;936.0;-19.200;30.731;-58.275;5.0;-32.93221;-60.64794;49.0;24.9
20211011_181213.5;-0.040;-0.846;10.572;0.005;-0.035;0.001;936.0;-19.950;32.006;-58.275;5.0;-32.93217;-60.64800;48.2;25.1
20211011_181214.0;-0.171;-0.827;9.621;0.012;-0.020;0.003;936.0;-20.663;31.538;-58.256;5.0;-32.93217;-60.64800;48.2;25.1
20211011_181214.5;0.339;-1.234;10.316;-0.029;-0.028;0.000;936.0;-18.038;30.394;-57.225;5.0;-32.93213;-60.64806;48.4;24.7
20211011_181215.0;0.224;-0.721;9.793;-0.003;-0.019;0.002;936.0;-17.644;31.013;-60.188;5.0;-32.93213;-60.64806;48.4;24.7
20211011_181215.5;0.548;-0.549;9.566;0.036;0.038;0.007;936.0;-19.219;31.519;-57.975;5.0;-32.93209;-60.64812;48.0;24.3
20211011_181216.0;0.347;-0.206;9.487;0.031;0.039;-0.007;936.0;-18.075;31.969;-56.756;5.0;-32.93209;-60.64812;48.0;24.3
20211011_181216.5;0.495;-0.223;10.227;0.006;0.019;-0.010;936.0;-19.200;30.731;-57.188;5.0;-32.93205;-60.64817;48.6;24.9
20211011_181217.0;0.126;0.022;9.937;-0.036;-0.014;-0.006;936.0;-17.794;31.969;-58.013;5.0;-32.93205;-60.64817;48.6;24.9
20211011_181217.5;0.447;-0.057;9.073;-0.018;0.002;-0.009;936.0;-19.069;31.031;-59.381;5.0;-32.93200;-60.64823;48.8;26.7
20211011_181218.0;0.560;-0.158;9.951;-0.021;-0.021;-0.006;936.0;-18.750;29.925;-58.763;5.0;-32.93200;-60.64823;48.8;26.7
20211011_181218.5;0.080;0.010;8.756;-0.017;-0.009;0.009;936.0;-19.163;29.625;-59.063;5.0;-32.93195;-60.64829;48.6;29.5
20211011_181219.0;0.490;0.211;9.523;0.000;-0.028;0.002;850.1;-19.481;30.413;-57.188;5.0;-32.93195;-60.64829;48.6;29.5
20211011_181219.5;0.517;0.117;9.942;0.020;0.039;0.013;850.1;-19.819;31.838;-59.363;5.0;-32.93190;-60.64837;48.3;32.1
20211011_181220.0;0.830;-0.350;9.688;0.014;-0.006;0.015;850.1;-18.750;29.925;-57.975;5.0;-32.93190;-60.64837;48.3;32.1
20211011_181220.5;0.526;0.160;8.979;-0.048;0.034;0.013;850.1;-18.375;32.138;-56.606;5.0;-32.93185;-60.64844;48.3;35.2
20211011_181221.0;-0.296;-0.139;9.432;-0.018;-0.011;-0.030;850.1;-19.219;31.200;-57.975;5.0;-32.93185;-60.64844;48.3;35.2
20211011_181221.5;0.529;0.388;11.195;-0.008;-0.054;-0.001;770.5;-19.800;31.369;-58.575;5.0;-32.93179;-60.64852;47.6;38.1
20211011_181222.0;0.543;-1.310;10.297;0.008;-0.005;0.003;770.5;-18.469;30.394;-56.438;5.0;-32.93179;-60.64852;47.6;38.1
20211011_181222.5;-0.111;-0.451;8.404;-0.061;0.045;0.012;770.5;-19.950;32.006;-56.400;5.0;-32.93172;-60.64861;47.1;41.1
20211011_181223.0;0.202;-0.977;10.737;-0.117;0.058;0.010;698.6;-20.550;32.475;-57.319;5.0;-32.93172;-60.64861;47.1;41.1
20211011_181223.5;0.392;-0.487;8.021;-0.010;-0.048;-0.020;698.6;-18.769;30.713;-56.738;5.0;-32.93165;-60.64870;47.5;41.1
20211011_181224.0;-0.312;-1.833;9.698;0.036;0.009;-0.002;631.3;-18.788;31.181;-58.294;5.0;-32.93165;-60.64870;47.5;41.1
20211011_181224.5;0.344;-1.670;10.381;0.036;-0.036;-0.019;631.3;-18.038;30.394;-59.081;5.0;-32.93159;-60.64879;47.5;39.9
20211011_181225.0;-0.396;-1.210;10.168;-0.026;-0.034;-0.001;631.3;-19.350;31.050;-57.806;5.0;-32.93159;-60.64879;47.5;39.9
20211011_181225.5;0.380;-1.284;9.944;-0.035;-0.004;0.010;631.3;-18.600;30.244;-57.356;5.0;-32.93152;-60.64888;47.5;37.5
20211011_181226.0;-0.664;-1.305;9.465;-0.029;0.023;0.014;631.3;-18.338;31.031;-57.056;5.0;-32.93152;-60.64888;47.5;37.5
20211011_181226.5;0.912;-0.628;9.372;0.010;-0.019;-0.005;631.3;-19.219;31.200;-58.744;5.0;-32.93147;-60.64896;47.9;36.2
20211011_181227.0;0.219;-0.640;10.953;0.032;-0.005;0.010;703.7;-18.619;30.563;-60.469;5.0;-32.93147;-60.64896;47.9;36.2
20211011_181227.5;-0.339;-1.126;10.141;0.075;-0.019;0.001;703.7;-18.281;28.969;-58.613;5.0;-32.93141;-60.64905;47.3;35.9
20211011_181228.0;0.574;-1.126;10.242;0.026;-0.013;-0.020;703.7;-18.619;30.244;-58.613;5.0;-32.93141;-60.64905;47.3;35.9
20211011_181228.5;0.231;-1.083;9.518;-0.020;0.015;0.016;703.7;-19.313;29.775;-58.594;5.0;-32.93135;-60.64913;47.5;36.0
20211011_181229.0;0.135;-1.107;10.761;-0.039;0.043;0.012;785.8;-19.181;30.413;-58.275;5.0;-32.93129;-60.64921;47.3;35.7
20211011_181229.5;0.090;-1.047;9.746;-0.045;-0.030;-0.007;785.8;-19.181;30.413;-56.419;5.0;-32.93129;-60.64921;47.3;35.7
20211011_181230.0;0.097;-2.046;10.522;0.036;0.057;0.000;785.8;-19.800;31.369;-58.575;5.0;-32.93124;-60.64929;47.1;35.1
20211011_181230.5;0.552;-2.710;9.456;-0.020;0.014;-0.023;785.8;-18.638;31.031;-58.613;5.0;-32.93124;-60.64929;47.1;35.1
20211011_181231.0;0.186;-1.912;8.876;0.023;-0.021;-0.012;785.8;-19.181;29.944;-60.619;5.0;-32.93118;-60.64936;47.0;30.7
20211011_181231.5;-0.461;-2.556;11.061;-0.034;0.011;-0.001;710.5;-19.388;32.156;-58.594;5.0;-32.93118;-60.64936;47.0;30.7
20211011_181232.0;-0.142;-1.596;9.686;-0.054;-0.011;0.011;793.8;-19.275;28.200;-58.594;5.0;-32.93114;-60.64943;47.0;24.7
20211011_181232.5;0.040;-2.249;10.292;0.005;-0.016;0.007;793.8;-19.800;31.369;-58.106;5.0;-32.93114;-60.64943;47.0;24.7
20211011_181233.0;0.488;-2.137;9.839;0.018;-0.008;-0.002;793.8;-19.200;30.731;-57.188;5.0;-32.93111;-60.64947;45.6;20.7
20211011_181233.5;0.224;-1.143;9.489;-0.012;0.009;0.003;793.8;-18.806;31.500;-60.319;5.0;-32.93111;-60.64947;45.6;20.7
20211011_181234.0;0.962;-1.342;9.178;0.001;0.007;-0.006;793.8;-19.463;29.625;-59.831;5.0;-32.93108;-60.64951;44.5;17.1
20211011_181235.0;0.394;-1.332;9.738;0.024;0.011;0.016;793.8;-20.213;31.219;-59.044;5.0;-32.93108;-60.64951;44.5;17.1
20211011_181235.5;-0.449;-1.085;10.014;-0.005;-0.000;-0.012;793.8;-18.769;30.394;-58.763;5.0;-32.93105;-60.64955;43.9;15.5
20211011_181236.0;0.075;-2.734;9.695;-0.020;0.022;0.012;882.1;-20.250;32.006;-58.725;5.0;-32.93105;-60.64955;43.9;15.5
20211011_181236.5;0.044;-2.178;9.317;0.019;0.011;-0.002;882.1;-20.531;31.856;-57.788;5.0;-32.93103;-60.64958;43.9;11.5
20211011_181237.0;0.099;-1.632;9.506;0.017;0.008;0.011;882.1;-20.813;32.175;-57.788;5.0;-32.93103;-60.64958;43.9;11.5
20211011_181237.5;0.253;-1.385;9.537;-0.005;-0.005;0.003;882.1;-20.794;31.388;-58.556;5.0;-32.93102;-60.64960;43.8;5.1
20211011_181238.0;0.323;-1.423;9.822;0.008;0.005;0.002;882.1;-19.913;30.413;-58.275;5.0;-32.93102;-60.64960;43.8;5.1
20211011_181238.5;0.265;-1.131;9.731;-0.001;-0.005;-0.003;882.1;-17.850;28.969;-58.931;5.0;-32.93101;-60.64961;44.1;3.3
20211011_181239.0;0.274;-1.267;9.631;-0.007;-0.003;0.002;882.1;-18.056;31.181;-57.994;5.0;-32.93101;-60.64961;44.1;3.3
20211011_181239.5;0.178;-1.663;9.585;-0.002;0.001;-0.002;882.1;-19.331;30.244;-59.681;5.0;-32.93101;-60.64961;43.5;2.0
20211011_181240.0;0.265;-0.341;9.573;0.019;-0.003;-0.001;882.1;-19.219;31.519;-58.744;5.0;-32.93101;-60.64961;43.5;2.0
