Timestamp,Accel_x,Accel_y,Accel_z,Gyro_x,Gyro_y,Gyro_z,Light,Magnetic_x,Magnetic_y,Magnetic_z,Proximity,Latitude,Longitude,Elevation,Speed
20211011_191620,0.047,0.802,9.616,-0.007,-0.013,-0.015,21.3,-43.969,14.400,-52.388,5.0,-32.93539,-60.64565,45.1,2.1
20211011_191620,-0.387,-0.177,9.894,-0.036,0.009,-0.003,21.3,-45.225,13.950,-50.494,5.0,-32.93542,-60.64563,47.2,6.2
20211011_191621,-0.849,0.168,9.760,-0.019,-0.045,-0.009,21.3,-44.438,11.569,-50.513,5.0,-32.93542,-60.64563,47.2,6.2
20211011_191621,-0.133,0.725,9.911,0.017,0.029,0.027,21.3,-43.069,13.913,-49.463,5.0,-32.93542,-60.64561,48.6,10.9
20211011_191622,-0.289,0.496,9.513,-0.009,0.027,0.021,21.3,-41.963,15.000,-52.594,5.0,-32.93542,-60.64561,48.6,10.9
20211011_191622,0.152,-1.107,9.884,0.011,0.028,0.006,21.3,-42.619,12.638,-50.250,5.0,-32.93542,-60.64558,53.7,15.6
20211011_191623,0.286,0.886,10.180,0.078,-0.005,0.004,19.2,-42.469,12.488,-51.956,5.0,-32.93542,-60.64558,53.7,15.6
20211011_191623,-0.006,0.857,9.224,-0.037,0.031,-0.000,17.2,-42.094,14.063,-53.213,5.0,-32.93542,-60.64553,52.6,16.7
20211011_191624,-0.011,0.697,9.801,-0.005,0.026,0.025,15.4,-40.369,14.025,-54.038,5.0,-32.93544,-60.64548,53.3,22.1
20211011_191624,-0.339,0.800,9.724,0.048,0.015,0.029,15.4,-41.756,12.788,-52.744,5.0,-32.93544,-60.64548,53.3,22.1
20211011_191625,-0.056,0.790,10.347,-0.071,0.032,0.027,13.9,-41.756,12.788,-53.213,5.0,-32.93545,-60.64542,55.0,27.6
20211011_191625,1.516,0.895,10.809,-0.049,0.001,-0.034,39.1,-39.638,14.006,-50.156,5.0,-32.93545,-60.64542,55.0,27.6
20211011_191626,-0.775,0.273,10.366,0.097,-0.023,-0.015,28.1,-37.763,13.969,-49.744,5.0,-32.93545,-60.64532,56.3,32.9
20211011_191626,0.243,-1.591,10.977,0.049,0.032,0.002,16.8,-43.369,13.444,-53.644,5.0,-32.93545,-60.64532,56.3,32.9
20211011_191627,0.104,0.053,11.377,-0.016,-0.033,0.004,10.8,-41.363,14.044,-52.763,5.0,-32.93550,-60.64527,51.3,32.7
20211011_191627,0.296,-0.026,10.577,0.065,-0.005,0.008,9.7,-43.819,14.550,-51.000,5.0,-32.93550,-60.64527,51.3,32.7
20211011_191628,0.257,-1.109,9.032,-0.046,-0.003,-0.001,9.7,-42.656,13.913,-50.250,5.0,-32.93550,-60.64514,51.8,35.7
20211011_191628,0.466,-0.573,10.028,-0.000,0.025,0.008,13.1,-40.350,13.556,-51.694,5.0,-32.93550,-60.64514,51.8,35.7
20211011_191629,0.035,-0.673,10.311,-0.016,0.016,-0.007,39.8,-43.013,11.850,-51.319,5.0,-32.93546,-60.64501,42.3,36.1
20211011_191629,-0.310,-0.455,9.202,-0.037,0.001,0.014,31.1,-41.888,12.638,-51.038,5.0,-32.93546,-60.64501,42.3,36.1
20211011_191630,-0.447,-0.436,9.899,-0.015,0.014,0.011,22.4,-42.769,13.275,-51.638,5.0,-32.93548,-60.64491,42.7,36.3
20211011_191630,-0.317,-0.793,9.458,-0.008,0.001,0.001,17.9,-43.106,14.550,-52.575,5.0,-32.93548,-60.64491,42.7,36.3
20211011_191631,0.128,-0.865,10.078,-0.015,0.002,-0.005,14.1,-43.031,12.338,-53.344,5.0,-32.93552,-60.64483,41.6,36.1
20211011_191631,0.011,-1.157,9.121,-0.019,-0.016,0.014,16.1,-44.813,13.950,-52.519,5.0,-32.93552,-60.64483,41.6,36.1
20211011_191632,-0.071,-1.188,10.189,0.037,-0.011,-0.001,14.4,-42.806,14.381,-52.425,5.0,-32.93553,-60.64472,48.4,35.5
20211011_191632,-0.054,-1.267,10.113,-0.008,-0.002,0.008,14.4,-41.419,15.938,-52.763,5.0,-32.93553,-60.64472,48.4,35.5
20211011_191633,0.274,-1.313,9.513,0.027,0.000,0.016,12.9,-44.344,12.825,-51.919,5.0,-32.93553,-60.64459,52.2,34.7
20211011_191633,-0.245,-1.303,10.004,0.007,0.025,0.005,26.5,-42.056,13.256,-53.213,5.0,-32.93553,-60.64459,52.2,34.7
20211011_191634,-0.245,-1.517,9.456,0.009,0.019,0.005,21.0,-43.350,13.444,-51.788,5.0,-32.93553,-60.64449,52.8,33.4
20211011_191634,-0.109,-1.291,9.477,0.003,-0.041,-0.030,15.4,-43.838,15.356,-52.556,5.0,-32.93553,-60.64449,52.8,33.4
20211011_191635,0.461,-1.291,9.817,0.025,0.012,-0.042,13.5,-41.138,16.406,-50.138,5.0,-32.93556,-60.64440,53.0,32.0
20211011_191635,0.371,-3.023,11.408,0.039,0.006,-0.030,10.9,-42.656,14.213,-52.106,5.0,-32.93556,-60.64440,53.0,32.0
20211011_191636,0.701,-2.199,10.711,0.059,0.012,-0.019,9.9,-43.425,15.338,-55.200,5.0,-32.93558,-60.64430,51.9,29.7
20211011_191636,0.126,-2.576,9.358,-0.014,0.081,-0.045,9.9,-41.625,13.106,-52.913,5.0,-32.93558,-60.64430,51.9,29.7
20211011_191637,-0.063,-2.748,9.588,-0.002,-0.021,-0.092,18.7,-40.163,11.813,-54.188,5.0,-32.93559,-60.64423,52.1,23.9
20211011_191637,0.979,-3.145,10.026,0.004,0.089,-0.095,18.7,-41.025,11.981,-52.763,5.0,-32.93559,-60.64423,52.1,23.9
20211011_191638,0.651,-1.505,10.146,-0.014,0.013,-0.117,15.2,-41.850,11.044,-51.356,5.0,-32.93563,-60.64418,52.3,18.2
20211011_191638,0.591,-1.123,10.261,0.027,0.025,-0.187,13.6,-39.806,9.750,-53.250,5.0,-32.93563,-60.64418,52.3,18.2
20211011_191639,2.236,0.215,10.462,0.003,0.046,-0.369,13.6,-39.300,7.219,-53.419,5.0,-32.93563,-60.64413,52.1,16.4
20211011_191639,3.338,-0.795,9.169,-0.011,0.106,-0.468,13.6,-34.688,6.506,-52.913,5.0,-32.93563,-60.64413,52.1,16.4
20211011_191640,3.649,-0.372,9.418,0.023,0.049,-0.488,13.6,-31.050,4.556,-55.313,5.0,-32.93566,-60.64411,49.2,17.9
20211011_191641,1.867,0.089,9.382,0.017,0.026,-0.500,25.3,-26.888,4.631,-54.788,5.0,-32.93566,-60.64411,49.2,17.9
20211011_191641,1.597,0.160,9.559,-0.016,0.054,-0.246,39.7,-22.763,5.831,-56.288,5.0,-32.93572,-60.64409,50.5,21.6
20211011_191642,1.194,0.369,9.339,0.001,0.044,-0.162,27.6,-21.900,10.556,-56.625,5.0,-32.93572,-60.64409,50.5,21.6
20211011_191642,0.890,0.467,10.247,0.014,-0.002,-0.074,15.9,-20.044,6.413,-55.725,5.0,-32.93579,-60.64409,51.1,27.4
20211011_191643,0.214,0.627,9.671,0.008,-0.001,-0.021,11.3,-21.338,6.600,-55.856,5.0,-32.93579,-60.64409,51.1,27.4
20211011_191643,-0.231,-1.183,9.159,-0.063,0.014,-0.029,7.4,-21.056,6.581,-55.556,5.0,-32.93587,-60.64410,49.7,32.5
20211011_191644,-1.003,-1.145,11.437,-0.012,0.003,-0.028,6.7,-21.394,8.175,-55.556,5.0,-32.93587,-60.64410,49.7,32.5
20211011_191644,0.001,-0.987,9.846,-0.071,-0.007,0.009,26.7,-20.775,6.900,-53.081,5.0,-32.93595,-60.64412,48.6,34.4
20211011_191645,-0.279,-0.276,9.940,-0.025,-0.003,0.012,19.8,-21.075,7.069,-55.556,5.0,-32.93595,-60.64412,48.6,34.4
20211011_191645,-0.377,-1.126,10.496,0.004,-0.027,0.004,13.2,-21.038,6.281,-55.556,5.0,-32.93603,-60.64413,46.6,34.7
20211011_191646,-0.255,-0.733,9.978,0.013,-0.025,0.011,10.6,-22.594,5.663,-53.344,5.0,-32.93603,-60.64413,46.6,34.7
20211011_191646,0.691,-1.627,9.975,-0.003,0.042,0.001,7.7,-20.775,6.900,-52.613,5.0,-32.93612,-60.64414,45.8,35.5
20211011_191647,-1.232,-1.179,10.905,-0.033,0.060,0.023,12.0,-22.181,6.131,-54.131,5.0,-32.93612,-60.64414,45.8,35.5
20211011_191647,-0.200,-1.267,10.101,0.006,-0.003,0.027,12.0,-21.919,6.919,-54.919,5.0,-32.93623,-60.64417,46.2,37.3
20211011_191648,-0.336,-1.293,9.482,-0.003,-0.013,-0.009,7.3,-22.519,7.406,-54.750,5.0,-32.93623,-60.64417,46.2,37.3
20211011_191648,0.229,-1.387,9.674,-0.017,0.009,0.012,7.3,-17.700,4.631,-54.075,5.0,-32.93631,-60.64420,43.8,35.3
20211011_191649,0.586,-1.188,9.638,0.077,0.052,0.017,7.3,-20.606,6.263,-54.019,5.0,-32.93631,-60.64420,43.8,35.3
20211011_191649,1.362,-1.718,10.381,-0.005,0.065,-0.005,6.5,-21.075,7.388,-55.238,5.0,-32.93640,-60.64425,39.6,34.7
20211011_191650,0.260,-1.049,9.209,-0.019,0.023,-0.008,5.8,-22.031,5.494,-53.981,5.0,-32.93640,-60.64425,39.6,34.7
20211011_191650,0.061,-1.622,10.218,0.040,0.032,0.003,15.3,-20.288,4.988,-54.488,5.0,-32.93647,-60.64428,36.5,32.4
20211011_191651,-0.018,-1.914,10.486,-0.006,0.014,-0.003,12.0,-20.363,7.838,-54.019,5.0,-32.93647,-60.64428,36.5,32.4
20211011_191651,0.097,-2.063,9.985,-0.001,0.006,-0.003,10.6,-20.344,6.581,-55.575,5.0,-32.93652,-60.64430,35.4,29.6
20211011_191652,-0.030,-1.893,9.717,-0.036,-0.000,-0.005,9.6,-19.350,7.500,-54.206,5.0,-32.93652,-60.64430,35.4,29.6
20211011_191652,-0.605,-1.964,10.292,0.044,-0.012,0.007,9.6,-19.800,7.519,-56.513,5.0,-32.93660,-60.64433,34.4,27.3
20211011_191653,-0.025,-2.292,10.059,0.013,-0.040,-0.011,28.0,-20.438,4.838,-55.725,5.0,-32.93660,-60.64433,34.4,27.3
20211011_191653,0.382,-2.676,10.263,-0.000,-0.024,-0.006,25.2,-19.913,6.563,-54.488,5.0,-32.93666,-60.64434,35.0,23.9
20211011_191654,0.104,-1.634,8.883,0.016,-0.047,-0.012,18.5,-21.769,6.281,-53.981,5.0,-32.93666,-60.64434,35.0,23.9
20211011_191654,0.226,-0.180,8.735,0.064,-0.058,-0.015,14.9,-21.188,6.113,-54.619,5.0,-32.93672,-60.64436,34.3,19.5
20211011_191655,-0.068,-0.091,10.373,0.028,-0.082,0.004,14.9,-21.263,3.900,-54.450,5.0,-32.93672,-60.64436,34.3,19.5
20211011_191655,0.299,0.388,10.417,-0.002,0.043,0.010,14.9,-23.381,3.150,-48.975,5.0,-32.93674,-60.64438,34.2,19.6
20211011_191656,-0.576,0.895,10.208,-0.057,0.030,0.011,14.9,-20.400,4.050,-53.850,5.0,-32.93674,-60.64438,34.2,19.6
20211011_191656,-0.607,0.752,9.707,0.009,-0.011,0.015,14.9,-21.881,5.344,-54.919,5.0,-32.93679,-60.64439,33.8,23.5
20211011_191657,-0.269,0.457,9.734,-0.018,-0.004,0.013,14.9,-22.763,6.300,-55.519,5.0,-32.93679,-60.64439,33.8,23.5
20211011_191657,0.262,-0.221,9.279,0.030,0.053,0.013,14.9,-19.275,4.819,-53.100,5.0,-32.93685,-60.64439,35.3,27.1
20211011_191658,0.371,-0.238,9.542,0.012,0.020,-0.010,35.3,-20.606,5.794,-54.788,5.0,-32.93685,-60.64439,35.3,27.1
20211011_191658,0.030,-0.146,9.518,0.022,0.000,0.003,30.6,-19.463,6.563,-53.719,5.0,-32.93693,-60.64442,36.3,27.5
20211011_191659,-0.458,-0.262,10.047,-0.032,-0.017,-0.004,19.2,-20.588,5.794,-54.019,5.0,-32.93693,-60.64442,36.3,27.5
20211011_191659,0.797,-0.434,10.189,-0.008,0.039,0.010,14.5,-22.031,5.813,-55.838,5.0,-32.93702,-60.64443,37.2,30.6
20211011_191700,0.090,-0.760,9.008,-0.022,-0.002,-0.015,13.0,-21.506,7.238,-54.919,5.0,-32.93702,-60.64443,37.2,30.6
20211011_191700,0.478,-1.171,9.638,0.013,0.010,-0.012,18.8,-20.044,6.413,-54.638,5.0,-32.93710,-60.64446,36.8,30.9
20211011_191701,-0.346,-1.452,9.418,-0.015,-0.001,0.006,28.9,-21.919,7.238,-52.575,5.0,-32.93710,-60.64446,36.8,30.9
20211011_191701,0.655,-1.121,9.635,0.009,0.004,-0.006,20.4,-20.063,7.200,-53.869,5.0,-32.93720,-60.64450,36.8,30.5
20211011_191702,-0.071,-0.989,9.906,-0.031,0.025,0.004,12.9,-20.606,5.794,-54.788,5.0,-32.93720,-60.64450,36.8,30.5
20211011_191702,0.138,-0.965,9.058,0.007,-0.018,-0.021,10.3,-19.463,6.244,-55.275,5.0,-32.93726,-60.64455,32.6,29.5
20211011_191703,0.313,-1.088,9.633,-0.015,-0.002,-0.007,9.2,-20.663,7.838,-53.231,5.0,-32.93726,-60.64455,32.6,29.5
20211011_191703,0.598,-1.095,10.103,-0.031,0.011,-0.018,8.2,-20.306,5.794,-54.019,5.0,-32.93732,-60.64456,33.7,28.5
20211011_191704,0.454,-0.738,9.257,-0.003,0.003,-0.025,19.8,-20.325,6.263,-53.700,5.0,-32.93732,-60.64456,33.7,28.5
20211011_191704,0.126,-0.848,9.580,0.002,0.002,-0.006,15.7,-20.663,7.838,-54.019,5.0,-32.93740,-60.64458,32.7,28.7
20211011_191705,-0.030,-1.325,9.997,0.017,-0.018,0.003,11.5,-21.075,7.369,-53.231,5.0,-32.93740,-60.64458,32.7,28.7
20211011_191705,-0.188,-1.109,10.021,0.010,-0.011,0.017,7.8,-20.588,5.475,-54.469,5.0,-32.93747,-60.64461,34.9,28.6
20211011_191706,-0.042,-0.716,9.664,0.015,0.003,0.025,4.7,-20.044,6.094,-55.425,5.0,-32.93747,-60.64461,34.9,28.6
20211011_191706,-0.083,-0.515,8.510,-0.056,0.019,0.022,3.8,-19.950,7.838,-54.488,5.0,-32.93754,-60.64464,34.4,28.4
20211011_191707,-0.114,-0.664,9.396,0.016,0.006,-0.003,15.3,-19.875,5.775,-52.163,5.0,-32.93754,-60.64464,34.4,28.4
20211011_191707,0.291,-0.958,9.987,0.004,0.024,0.020,15.1,-20.644,7.369,-52.931,5.0,-32.93761,-60.64466,35.1,29.1
20211011_191708,0.102,-1.200,9.518,-0.035,0.054,0.010,11.3,-22.031,5.494,-53.981,5.0,-32.93761,-60.64466,35.1,29.1
20211011_191708,-0.657,-1.538,10.122,-0.019,0.020,0.012,8.9,-22.238,8.025,-53.363,5.0,-32.93768,-60.64468,36.0,28.0
20211011_191709,-0.195,-1.378,9.863,-0.022,-0.026,0.007,7.9,-21.038,6.281,-54.469,5.0,-32.93768,-60.64468,36.0,28.0
20211011_191709,0.035,-1.397,9.487,0.006,-0.020,-0.020,7.9,-19.463,6.244,-53.719,5.0,-32.93773,-60.64470,35.4,26.4
20211011_191710,0.224,-1.028,8.962,0.009,-0.054,-0.015,8.8,-19.481,6.563,-54.506,5.0,-32.93773,-60.64470,35.4,26.4
20211011_191710,0.262,-1.651,10.496,0.007,-0.020,-0.019,12.7,-21.038,6.263,-52.913,5.0,-32.93778,-60.64472,36.5,24.4
20211011_191711,-0.640,-0.920,9.695,0.018,-0.000,-0.005,16.4,-22.069,7.088,-54.750,5.0,-32.93778,-60.64472,36.5,24.4
20211011_191711,0.236,-0.602,11.947,0.120,-0.036,0.002,14.9,-21.450,5.644,-53.831,5.0,-32.93782,-60.64473,39.1,22.4
20211011_191712,-0.154,-0.067,10.824,-0.026,0.032,0.007,14.9,-21.356,7.069,-54.000,5.0,-32.93782,-60.64473,39.1,22.4
20211011_191712,-0.962,0.036,10.297,-0.049,-0.012,0.046,14.9,-19.800,3.094,-54.019,5.0,-32.93789,-60.64473,36.9,24.1
20211011_191713,-0.880,-0.846,10.661,-0.047,0.020,0.044,14.9,-20.569,5.006,-53.231,5.0,-32.93789,-60.64473,36.9,24.1
20211011_191713,-0.640,-1.181,9.966,0.030,-0.045,0.040,14.9,-22.931,6.938,-54.113,5.0,-32.93795,-60.64472,36.7,25.9
20211011_191714,-0.485,-0.546,9.003,0.064,0.017,0.052,14.9,-23.475,5.831,-53.944,5.0,-32.93795,-60.64472,36.7,25.9
20211011_191714,0.073,-0.884,9.614,-0.038,0.032,0.034,32.4,-23.213,6.619,-53.944,5.0,-32.93801,-60.64475,36.7,27.0
20211011_191715,0.272,-1.171,10.083,-0.008,-0.007,-0.010,34.4,-22.163,5.344,-53.044,5.0,-32.93801,-60.64475,36.7,27.0
20211011_191715,0.414,-0.937,10.031,-0.071,0.063,-0.023,23.0,-22.031,5.813,-52.894,5.0,-32.93808,-60.64476,36.3,27.0
20211011_191716,0.555,-0.953,9.729,-0.003,-0.024,-0.029,18.7,-23.494,6.638,-54.713,5.0,-32.93808,-60.64476,36.3,27.0
20211011_191716,-0.171,-0.602,9.092,-0.051,-0.056,-0.047,12.2,-23.344,6.469,-53.006,5.0,-32.93813,-60.64476,34.6,25.3
20211011_191717,0.782,-0.637,10.802,0.006,-0.012,-0.019,8.9,-21.356,7.388,-52.444,5.0,-32.93813,-60.64476,34.6,25.3
20211011_191717,0.198,-0.283,9.518,0.023,-0.026,-0.039,7.9,-21.338,6.281,-54.450,5.0,-32.93819,-60.64478,34.7,26.4
20211011_191718,0.591,-0.264,10.488,-0.017,0.016,-0.020,7.9,-21.469,6.113,-52.594,5.0,-32.93819,-60.64478,34.7,26.4
20211011_191718,0.605,-0.302,8.304,0.019,-0.028,-0.029,7.9,-21.900,6.450,-53.363,5.0,-32.93827,-60.64480,34.4,29.4
20211011_191719,0.701,-0.376,9.674,-0.043,0.007,0.010,7.9,-20.588,5.794,-53.231,5.0,-32.93827,-60.64480,34.4,29.4
20211011_191719,0.572,-0.793,9.540,-0.066,0.042,0.001,5.2,-20.344,7.050,-54.488,5.0,-32.93840,-60.64483,33.4,35.2
20211011_191720,0.238,-0.594,10.028,-0.062,-0.000,0.003,4.1,-19.763,6.881,-53.419,5.0,-32.93840,-60.64483,33.4,35.2
20211011_191720,-0.458,-1.143,10.287,-0.019,0.027,0.006,2.4,-20.756,6.113,-53.381,5.0,-32.93849,-60.64486,31.6,37.2
20211011_191721,0.495,-0.992,9.861,0.041,-0.041,0.003,3.7,-20.494,7.219,-54.169,5.0,-32.93849,-60.64486,31.6,37.2
20211011_191721,-0.188,-1.112,9.693,-0.000,-0.030,-0.016,6.0,-21.919,6.919,-54.600,5.0,-32.93859,-60.64490,29.3,36.8
20211011_191722,0.619,-1.186,9.695,0.117,-0.073,-0.002,9.2,-19.425,4.988,-54.506,5.0,-32.93859,-60.64490,29.3,36.8
20211011_191722,0.188,-1.253,10.134,-0.000,-0.000,0.003,9.2,-18.338,7.181,-54.994,5.0,-32.93870,-60.64491,24.4,36.7
20211011_191723,0.414,-0.973,9.607,-0.022,0.038,0.005,9.2,-18.806,8.606,-54.056,5.0,-32.93870,-60.64491,24.4,36.7
20211011_191723,0.359,-1.219,9.758,-0.008,-0.018,0.002,7.3,-21.206,7.219,-54.619,5.0,-32.93878,-60.64492,25.5,35.0
20211011_191724,0.505,-1.361,9.307,-0.009,-0.029,-0.004,6.6,-19.350,7.200,-54.975,5.0,-32.93878,-60.64492,25.5,35.0
20211011_191724,0.212,-1.226,9.717,0.021,0.022,0.006,6.6,-20.494,7.219,-53.869,5.0,-32.93889,-60.64494,27.3,34.6
20211011_191725,0.540,-1.421,10.366,-0.007,0.014,0.012,5.0,-21.731,5.025,-55.219,5.0,-32.93889,-60.64494,27.3,34.6
20211011_191725,0.257,-1.164,9.583,-0.002,0.011,0.011,4.5,-21.938,7.238,-55.388,5.0,-32.93899,-60.64498,29.4,33.5
20211011_191726,-0.145,-0.369,9.846,0.044,0.057,-0.001,5.9,-21.113,8.644,-54.000,5.0,-32.93899,-60.64498,29.4,33.5
20211011_191726,-0.672,-0.733,10.333,0.056,-0.036,-0.007,7.8,-20.456,6.094,-51.525,5.0,-32.93903,-60.64493,17.2,32.4
20211011_191727,-0.854,-1.317,10.982,0.105,0.011,0.017,8.7,-24.900,5.550,-54.694,5.0,-32.93913,-60.64492,13.2,33.3
20211011_191727,0.085,-0.274,8.641,-0.005,-0.039,-0.005,8.7,-22.744,5.831,-53.963,5.0,-32.93913,-60.64492,13.2,33.3
20211011_191728,0.447,-0.582,10.021,-0.004,-0.027,0.012,8.7,-19.950,7.838,-54.488,5.0,-32.93924,-60.64492,16.3,35.1
20211011_191728,0.047,-0.594,9.238,0.026,0.013,0.019,5.2,-21.263,8.813,-54.938,5.0,-32.93924,-60.64492,16.3,35.1
20211011_191729,0.438,-0.712,9.465,-0.034,-0.003,0.013,3.8,-20.044,6.094,-55.725,5.0,-32.93931,-60.64492,11.6,36.0
20211011_191729,0.066,-0.939,10.014,0.015,-0.095,-0.028,4.2,-21.225,7.538,-54.619,5.0,-32.93931,-60.64492,11.6,36.0
20211011_191730,1.480,-0.489,9.561,0.009,0.019,-0.004,2.9,-18.075,7.800,-53.288,5.0,-32.93939,-60.64494,12.5,36.7
20211011_191730,0.667,-0.388,9.353,0.011,-0.021,-0.007,1.7,-20.738,5.325,-55.406,5.0,-32.93939,-60.64494,12.5,36.7
20211011_191731,0.090,-0.396,8.826,-0.057,-0.042,-0.022,2.3,-20.569,4.369,-55.875,5.0,-32.93948,-60.64497,13.6,36.7
20211011_191731,0.895,-1.279,10.165,0.018,0.048,0.006,1.4,-21.919,6.919,-54.131,5.0,-32.93948,-60.64497,13.6,36.7
20211011_191732,0.629,-1.322,9.023,-0.006,0.069,0.026,0.8,-21.169,5.644,-55.388,5.0,-32.93956,-60.64500,15.8,35.9
20211011_191732,0.325,-1.447,11.576,0.049,0.022,0.001,0.7,-18.788,7.819,-54.525,5.0,-32.93956,-60.64500,15.8,35.9
20211011_191733,1.108,-0.338,10.431,0.011,0.015,0.017,2.2,-20.400,4.050,-56.494,5.0,-32.93964,-60.64504,20.2,35.7
20211011_191733,0.864,-1.102,9.432,-0.081,-0.014,0.001,4.2,-21.206,6.900,-55.388,5.0,-32.93964,-60.64504,20.2,35.7
20211011_191734,0.212,-1.281,9.370,-0.052,0.008,-0.009,3.5,-19.163,5.775,-54.825,5.0,-32.93972,-60.64506,21.6,34.7
20211011_191734,0.248,-0.908,9.492,-0.083,-0.064,-0.001,2.3,-20.344,6.581,-56.663,5.0,-32.93972,-60.64506,21.6,34.7
20211011_191735,0.497,-0.920,9.686,0.013,-0.009,0.021,3.2,-17.138,5.569,-52.688,5.0,-32.93981,-60.64508,21.0,34.2
20211011_191735,0.464,-0.393,9.465,0.017,-0.022,0.005,2.2,-19.425,5.456,-52.481,5.0,-32.93981,-60.64508,21.0,34.2
20211011_191736,0.402,-0.755,10.350,0.029,0.014,-0.011,2.1,-18.994,4.500,-56.213,5.0,-32.93991,-60.64511,21.2,35.5
20211011_191736,0.035,-0.908,9.990,-0.023,0.001,0.002,2.8,-19.519,7.819,-56.363,5.0,-32.93991,-60.64511,21.2,35.5
20211011_191737,1.151,-0.822,9.250,0.002,0.039,0.005,2.5,-20.513,7.519,-54.638,5.0,-32.94000,-60.64513,21.7,35.9
20211011_191737,0.758,-0.958,10.081,-0.028,0.001,0.013,1.4,-19.275,9.394,-52.969,5.0,-32.94000,-60.64513,21.7,35.9
20211011_191738,0.311,-2.588,10.807,0.009,0.056,0.013,0.9,-18.750,6.544,-55.913,5.0,-32.94008,-60.64515,22.0,35.1
20211011_191738,1.523,-1.883,10.922,-0.006,0.084,0.005,0.9,-20.794,8.006,-52.613,5.0,-32.94008,-60.64515,22.0,35.1
20211011_191739,1.180,0.053,11.847,-0.043,-0.030,-0.025,3.9,-20.363,7.369,-54.488,5.0,-32.94017,-60.64517,21.5,34.7
20211011_191739,1.402,-1.066,8.826,-0.042,0.022,0.001,7.0,-20.325,6.263,-52.463,5.0,-32.94017,-60.64517,21.5,34.7
20211011_191740,1.163,-0.360,11.097,0.073,0.096,0.018,10.2,-20.813,8.006,-53.081,5.0,-32.94025,-60.64520,20.1,34.3
20211011_191741,0.670,-0.247,8.720,-0.052,-0.006,-0.005,11.8,-21.713,4.706,-52.125,5.0,-32.94025,-60.64520,20.1,34.3
20211011_191741,1.005,-1.047,9.255,-0.014,-0.055,-0.014,13.5,-20.625,7.050,-53.700,5.0,-32.94032,-60.64522,21.9,33.6
20211011_191742,0.337,-0.874,11.341,0.196,-0.049,0.001,15.1,-21.956,8.025,-54.131,5.0,-32.94032,-60.64522,21.9,33.6
20211011_191742,-0.305,-1.258,10.007,-0.003,0.020,-0.010,13.7,-21.225,7.538,-54.938,5.0,-32.94042,-60.64526,23.5,34.8
20211011_191743,-0.181,-0.685,9.571,0.025,-0.015,0.007,11.1,-22.538,8.194,-56.306,5.0,-32.94042,-60.64526,23.5,34.8
20211011_191743,0.051,-1.073,11.140,0.051,-0.058,-0.022,11.1,-21.731,5.025,-55.838,5.0,-32.94051,-60.64529,21.6,35.9
20211011_191744,-0.145,-0.745,9.195,0.049,0.104,-0.005,11.1,-23.663,7.275,-56.119,5.0,-32.94051,-60.64529,21.6,35.9
20211011_191744,0.622,-1.636,9.537,-0.083,-0.029,0.012,11.1,-23.231,7.406,-52.406,5.0,-32.94061,-60.64533,22.7,35.7
20211011_191745,0.351,-0.767,8.754,-0.045,-0.100,0.001,11.1,-24.263,8.700,-53.625,5.0,-32.94061,-60.64533,22.7,35.7
20211011_191745,0.653,-1.169,9.714,-0.047,0.076,0.020,11.1,-23.269,8.681,-53.944,5.0,-32.94068,-60.64534,26.4,34.1
20211011_191746,-0.377,-1.636,10.019,-0.018,-0.010,0.004,8.8,-22.125,8.981,-54.750,5.0,-32.94068,-60.64534,26.4,34.1
20211011_191746,0.219,-1.056,9.422,-0.029,-0.020,0.002,5.3,-20.381,8.156,-53.700,5.0,-32.94076,-60.64537,25.7,32.9
20211011_191747,0.505,-1.188,9.748,0.013,0.032,0.007,4.8,-20.681,8.625,-52.931,5.0,-32.94076,-60.64537,25.7,32.9
20211011_191747,-0.351,-0.791,8.914,-0.024,-0.040,-0.017,4.8,-19.088,7.969,-54.206,5.0,-32.94084,-60.64538,24.3,31.5
20211011_191748,-0.279,-0.994,8.945,0.035,-0.027,-0.007,5.5,-21.094,7.856,-54.469,5.0,-32.94084,-60.64538,24.3,31.5
20211011_191748,1.812,-2.197,10.876,-0.013,0.032,0.038,6.1,-19.500,7.819,-52.950,5.0,-32.94091,-60.64541,26.0,30.2
20211011_191749,-0.712,-1.025,9.154,-0.119,0.074,0.021,6.1,-17.831,4.800,-52.369,5.0,-32.94091,-60.64541,26.0,30.2
20211011_191749,-0.020,-1.373,9.288,-0.027,-0.004,-0.014,4.1,-18.581,5.288,-54.206,5.0,-32.94098,-60.64543,26.4,29.3
20211011_191750,-0.274,-0.894,11.650,0.106,-0.182,-0.049,2.7,-18.488,7.013,-54.525,5.0,-32.94098,-60.64543,26.4,29.3
20211011_191750,0.679,-1.481,9.468,0.063,-0.003,-0.026,2.7,-17.906,7.163,-53.925,5.0,-32.94106,-60.64545,24.3,28.8
20211011_191751,1.153,-0.513,9.499,-0.040,-0.013,-0.011,5.2,-19.894,6.563,-54.019,5.0,-32.94106,-60.64545,24.3,28.8
20211011_191751,0.265,-0.520,9.061,-0.013,-0.031,-0.019,4.2,-20.081,7.988,-53.400,5.0,-32.94112,-60.64547,25.8,28.4
20211011_191752,0.964,-0.664,9.597,-0.007,-0.006,-0.021,2.5,-20.306,5.794,-54.788,5.0,-32.94112,-60.64547,25.8,28.4
